2018-03-13 23:59:55,b'RT @LiamPaulCanning: Not even Lionel Messi would change the fortunes of this Manchester United team. No attacking player in the world would\xe2\x80\xa6'
2018-03-13 23:59:27,b'RT @LiamPaulCanning: Not even Lionel Messi would change the fortunes of this Manchester United team. No attacking player in the world would\xe2\x80\xa6'
2018-03-13 23:59:01,b'Sergio Busquets Warns Premier League Big Boys To Forget Ever Signing Lionel\xc2\xa0Messi https://t.co/g9Ptv2rYF6 https://t.co/sM69HhiU41'
2018-03-13 23:58:55,b'RT @LiamPaulCanning: Not even Lionel Messi would change the fortunes of this Manchester United team. No attacking player in the world would\xe2\x80\xa6'
2018-03-13 23:57:44,b'RT @LiamPaulCanning: Not even Lionel Messi would change the fortunes of this Manchester United team. No attacking player in the world would\xe2\x80\xa6'
2018-03-13 23:56:15,b'RT @Sporf: \xe2\xac\x87\xef\xb8\x8f This Season:\n\n\xf0\x9f\x87\xa6\xf0\x9f\x87\xb7 Lionel Messi:\n\xf0\x9f\x97\x93 Games: 40\n\xe2\x9a\xbd\xef\xb8\x8f Goals: 30\n\n\xf0\x9f\x97\xa3 \xe2\x80\x9cHe\xe2\x80\x99s back to his best...\xe2\x80\x9d \xf0\x9f\xa4\x94\n\n\xf0\x9f\x87\xb5\xf0\x9f\x87\xb9 Cristiano Ronaldo:\n\xf0\x9f\x97\x93 Games: 34\n\xe2\x9a\xbd\xef\xb8\x8f\xe2\x80\xa6'
